Référence	ContexteGauche	Pivot	ContexteDroit
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, fablesC, 3196, 0 598 546	ia tant que il traie quele aventure que	j en	aie " un reproche dit on souent que fous ne crient tant
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, fablesC, 3321, 0 599 228	tu ua qu ai ie oi cuides que	j aimme	miex ton ble que ce que j ai toz iors ouré nenil
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, fablesC, 3322, 0 599 236	j aimme miex ton ble que ce que	j ai	toz iors ouré nenil nenil " fait la geline 'se devant
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, fablesC, 3354, 0 599 424	je l ai rimé en francois si com	j ai	troué proprement or pri a deu omnipotent qu a cele hueure me
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fablesE1, 381, 0 601 669	i out puint de uiande cele respunt '	i en	ai asez venez auant e si l uerrez e si ussez plus
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesK, 80, 0 612 109	saoulee autresi m en irai ce croi conme	g i	uing mourant de soi " li aingneles donc li respont 'sire
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, fablesK, 285, 0 613 323	ot illeuc point de viande cele respont '	j en	ai assez venez auant si la ueez s auieez or plus de
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, fablesK, 317, 0 613 507	ele 'molt marrie pour la paour que	j ai	eue molt me poise que t ai creue tu me contoies de
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, fablesK, 1384, 0 619 609	est auis ce por ce n iert que	j ai	promis que nule char ne mengeroie de son costel me referoie or
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesK, 1936, 0 622 802	detint for l engoisse de son courage car	g i	enuoiai mon message amener le ferai et prendre vos le ferai deffaire
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, fablesK, 1950, 0 622 887	eusse trouee puis ai erré mainte journee que	j oi	vostre mandement en salerne fu voirement si vos ont li mire mandé
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, fablesK, 2050, 0 623 497	emblé noient 'signor " fait il '	j afierai	que ie onques le cuer n amblai pires seroie d autre beste
i, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, il|je, y, fablesL, 84, 0 626 322	vos amont de vos me uient ce qu	i a	beu que " fist li louz 'maudiz me tu " cil
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fablesL, 87, 0 626 348	ne ai uoloir " li louz respont '	i en	sai le uoir ce meisme me fit tez pere a ceste fosse
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, fablesL, 385, 0 627 997	ot illuc point de uiande sele respont '	j en	ay assez venez auant et si ueez si eusiez pluz conpaignie si
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesL, 417, 0 628 164	fait elle 'malbailie por la paor que	j a	eue molt me repent que t ai creue tu me contoiz tot
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesM, 86, 0 637 528	en ai uoloir " li leus respont '	g en	sai le uoir ce meisme moi fist tes pere a ceste sourse
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, fablesM, 382, 0 639 234	eut illuc point de uiande celle respunt '	j en	ai assez venez auant et si ueez se plus eussiez compaingnie si
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, fablesM, 414, 0 639 420	fait elle 'malbailhie por la poor que	j ai	eu molt me repent que t ai creu tu me contas trestot
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fablesT, 83, 0 648 526	beuez uous amont de uous me uient que	i ai	beu por coi " fait il 'maudis me tu " cil
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fablesT, 86, 0 648 553	en ai uoloir " et cil respont '	i en	sai le uoir ce meisme me fist tes pere a ceste sorce
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, fablesT, 382, 0 650 304	laiens a point de viande cele respont '	j en	ai assez venes auant si la ueez se plus auiiez compaignie si
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesT, 521, 0 650 983	la cours l otroie l autre raurai car	g i	corrui et la tierce car plus forz sui et la quarte ai
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fablesT, 1775, 0 658 343	li rossegnex qu est petiz a meillor uoiz	i en	sui honis " qvi plus couoite que ne doit sa couoitise le
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesT, 1972, 0 659 205	nul mal ne crient ne nule rien se	g i	seisse ie sai bien qe toutes gens me hueroient de toutes pars
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesT, 2229, 0 660 748	detint forz l engreste de son corage car	g i	enuoiai mon message alez tost si le faites prendre si le faites
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, fablesT, 2244, 0 660 841	eusse mecine trouee puis airiere mainte jornee qe	j oi	vostre mandement en salerne fui voirement si vous ont li mire mandé
i, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, il|je, y, fablesT, 2344, 0 661 362	nient 'segnor " fait il 'et	i en	ferai que onques le cuer ne meniai pior seroie d autre beste
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesT, 2409, 0 661 660	qe seul me lessaz ou chemin la ou	g estoie	entrepris entre mes mortex anemis " li leus besa le hirecon et
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, fablesZ, 86, 0 670 388	n en ay uouloir " le leup respont	i en	scay le uoir ce meismes me fist ton pere et a ceste
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, fablesZ, 382, 0 672 122	ot illeuc point de uiande celle respont '	j en	ay assez venez auant et si ueez se vous auiez compagnie plus
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesZ, 414, 0 672 307	fait elle 'malbaillie pour la paour que	j ay	eue moult me repens que t ay creue tu me contoies tout
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pera, 345, 0 677 608	" fet il 'je l vos dirai	j ai	non biax filz biax filz as ores je cuit bien que tu
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pera, 348, 0 677 630	as ancores un autre non sire par foi	j ai	non biau frere bien t an croi mes se tu me vials
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pera, 357, 0 677 701	m aist dex mervoilles oi les graignors que	j oisse	mes ne ne cuit que j oie james " tantost li chevaliers
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pera, 358, 0 677 708	que j oisse mes ne ne cuit que	j oie	james " tantost li chevaliers s an part les granz galoz cui
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pera, 380, 0 677 855	mout grant joie eue d une chose que	j ai	veue mere ne soliez vos dire que li enge deu nostre sire
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pera, 474, 0 678 392	furent desconfit as armes furent mort andui don	j ai	grant duel et grant enui de l ainzne avindrent mervoilles que li
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pera, 493, 0 678 511	volantiers au roi qui fet les chevaliers et	g i	irai cuiqu il an poist " la mere tant com il li
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pera, 664, 0 679 539	qu il me doint ancui a mangier que	j an	avroie grant mestier " lors vient au tref se l trueve overt
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pera, 729, 0 679 955	'n an porter pas mon anelet que	j an	seroie malbaillie et tu an perdroies la vie quequ il tardast je
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pera, 943, 0 681 316	ne vos poi que li pire anemis que	j aie	qui plus me het et plus m esmaie m a ci ma
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pera, 985, 0 681 578	'ja n estoient pas descendu cil que	j ancontrai	an la lande et vos volez que je descende ja par mon
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pera, 997, 0 681 654	ne sui donez moi les armes celui que	j ancontrai	defors la porte qui vostre cope d or anporte " li senechax
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pera, 1142, 0 682 564	or ne vos chalt de nule rien que	j es	departirai mout bien se vos volez " fet yonez 'or fai
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pera, 1388, 0 684 094	biax amis me reditez qu an savez faire	j es	sai bien vestir et retraire si com li vaslez m an arma
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pera, 1496, 0 684 776	dont si grant coveitise eusse mout voldroie que	j an	seusse autretant com vos an savez amis se le cuer i avez
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pera, 1883, 0 687 131	jui chies un prodome an un chastel ou	j oi	ostel et bon et bel s i a yy torz forz et
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pera, 1989, 0 687 781	que je ne soie plus dolante rien que	j aie	ne m atalante c onques nul jor sanz mal ne fui ensi
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perb, 215, 0 689 160	et tu uiaux que ie les t apraigne	j es	te dirai commantqu il praigne car a toi uolantiers m acort escuz
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perb, 354, 0 690 050	mout grant ioie aue d une chosse que	i ai	ueue d une quel ne solez uos dire que li ange de
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perb, 448, 0 690 590	furent desconfit par armes furent mort endui don	i ai	au cuer doel et anui a puisqu il furent mort vos esteiez
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perb, 459, 0 690 661	uolantiers au roi qui fait les cheualiers et	g ierai	cuiqu il en poist " la mere tant com il li loist
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perb, 650, 0 691 795	que les puceles saluasse en quelque leu que	i es	trouasse " la pucele de paor tranble por lo vallet qui fol
i, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, il|je, y, perb, 693, 0 692 082	" uallet n enportez pas mon agnelet que	i en	seroie malbaillie et tu en perdroies la uie quequ l tardast io
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perb, 807, 0 692 793	de coi li rois a ioie et doel	j o	te dirai " fait il " mout tost li rois artus o
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perb, 902, 0 693 413	uos poi que li plus maus gueriers que	i aie	qui plus me het et plus m esmaie m a ci ma
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perb, 956, 0 693 747	ne sui donez moi les armes celui que	i encontrai	deors la porte qui uostre cope d or enporte " li senechaus
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROper, i2|i|y, il, perb, 1448, 0 696 784	don si grant enuie ausse mout uodroie que	i en	sausse autant comme nul cheualier qui onques montast sor destrier ne qui
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perb, 1842, 0 699 167	fui chies zz prodome a zz chastel ou	i oi	ostel et bon et bel s i a yy torz fors et
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perb, 1948, 0 699 814	que ie ne soie plus chaitiue rien que	i aie	ne me delite que ie ne soie plus dolante c onques zz
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 191, 0 701 034	toi et tu les uiaux sauoir de moi	j o	te dirai ce est ma lance dites uos " fait il '
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 216, 0 701 202	et tu uiaux que ie les t apraigne	j es	te dirai commantqu il praigne car a toi uolantiers m acort escuz
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 356, 0 702 092	mout grant ioie aue d une chosse que	i ai	ueue d une quel ne solez uos dire que li ange de
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, percevalb, 364, 0 702 139	ie bien en totes les illes de mer	j o	di por uoir et di encor biauz filz encor lo di ie
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 450, 0 702 633	furent desconfit par armes furent mort endui don	i ai	au cuer doel et anui a puisqu il furent mort vos esteiez
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 461, 0 702 704	uolantiers au roi qui fait les cheualiers et	g ierai	cuiqu il en poist " la mere tant com il li loist
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 652, 0 703 837	que les puceles saluasse en quelque leu que	i es	trouasse " la pucele de paor tranble por lo vallet qui fol
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 681, 0 704 034	plus ne uos feisse or ca l anel	i o	uoil auoir mon anel n auras tu ia uoir " li vallez
i, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, il|je, y, percevalb, 695, 0 704 125	'uallet n enportez pas mon agnelet que	i en	seroie malbaillie et tu en perdroies la uie quequ l tardast i
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 697, 0 704 138	tu en perdroies la uie quequ l tardast	i o	te promet " li vallez a son cuer ne met rien nule
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, percevalb, 735, 0 704 373	ie l enport encoisque ie muire de mort	j o	uos guerredonerai bien je m en uois si n en port plus
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 752, 0 704 486	que cheualier a au ci non a sire	i o	uos afi mais zz vallet gualois i ot enieus et uilein et
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 771, 0 704 609	par foi sire il me baisa baisa uoire	i o	uos di bien mais ce fu maleoit gre mien ancois uos sist
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 809, 0 704 840	de coi li rois a ioie et doel	j o	te dirai " fait il 'mout tost li rois artus o
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 905, 0 705 461	uos poi que li plus maus gueriers que	i aie	qui plus me het et plus m esmaie m a ci ma
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 959, 0 705 795	ne sui donez moi les armes celui que	i encontrai	deors la porte qui uostre cope d or enporte " li senechaus
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 1051, 0 706 350	n auez mes armes traites ostez les tost	i o	uos commant vallez " fait il " ie te demant se uos
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROper, i2|i|y, il, percevalb, 1452, 0 708 834	don si grant enuie ausse mout uodroie que	i en	sausse autant comme nul cheualier qui onques montast sor destrier ne qui
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 1473, 0 708 955	zz cheualier que fereiez s il uos feroit	i o	referroie et se uostre lance pecoie apres ce li corroie sus a
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 1846, 0 711 218	fui chies zz prodome a zz chastel ou	i oi	ostel et bon et bel s i a yy torz fors et
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 1953, 0 711 866	ie ne soie plus chaitiue xxx rien que	i aie	ne me delite que ie ne soie plus dolante c onques zz
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 2348, 0 714 323	uos porreiez auoir lo cheualier et lo chastel	j o	uos dirai et bien et bel et mout sera legier a faire
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 2906, 0 717 657	n o laisseroie et s ele est uiue	i en	feroie nonain uelee an uostre eglise et s ele est morte lo
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 3062, 0 718 602	esmaiez si seiez ci seuremant lez moi que	i o	uoil et commant " li uallez est lez lui assis et li
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 3073, 0 718 675	estoit prime sonee " fait li vallez '	i o	vos afi " queque il parloient ansi vns uallez entre par la
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, percevalb, 3436, 0 720 880	mie bien ueu cest pais ne reuerchié tot	j ai	ci ostel sanz nul redot lo meillor que ie ausse onques ha
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 3552, 0 721 576	et qu il fait de ce cheualier que	i amoie	et tenoie chier mout por ce que il me clamoit sa chiere
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 3571, 0 721 692	tenir et se vos uoleiez uenir auiau moi	i o	uodroie bien que cil ne vos uaura mais rien qui ci gist
i, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, il|je, y, percevalb, 3581, 0 721 761	ie lo ferai recreant ov il moi se	i o	puis ataindre " et cele qui ne puet refraindre lo grant doel
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 3847, 0 723 402	ne plus n i fis et si maniai	i o	vos afi des yy pastez zz et demi et do uin bui
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 3915, 0 723 830	keu si que tote l estona cele querras	i o	te commant et li diras que ie li mant que ia n
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROper, i2|i|y, il, percevalb, 4038, 0 724 578	'et si l ai ueu mais quant	i o	ui tant ne m en fu que rien nule li requeisse et
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 4168, 0 725 328	cheualier xxx est il armez par foi oil	g irai	a lui parler " fait il 'issi l en amenrai a
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 4306, 0 726 203	plaisirs estoit veoir sa contenance iroie et se	g en	tel point lo trouoie qu il aust son panse garni diroie et
i, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, il|je, y, percevalb, 4349, 0 726 454	je l an amanre par ma foi se	i onques	puis tres dox amis ja n i aure lo braz malmis et
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, percevalb, 4502, 0 727 400	apanrai " fait perceuaux 'biaux sire rois	j ai	non perceuaux li galois ha perceuaux biax dox amis desqu an ma
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 4640, 0 728 224	uodroit lo pris auoir de tot lo mont	i o	sai de uoir lo leu et la piece de terre o lan
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 4981, 0 730 245	par uostre malauanture ossastes nule creature blasmer que	i ausse	loee et tenez or ceste joee si uos en gardez autre foiz
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 5120, 0 731 089	fait mes sire gauains 'biax sire que	i ai	oi assez plus dire " li uauasors a son ostel l en
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 5149, 0 731 274	ele het 'sire " fait ele '	i o	sai bien que vos n auez hui perdu rien ainz cuit que
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 5169, 0 731 392	a par ci orandroit s en ala que	i o	ui que il l en menoit tot ensin que cele se penoit
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 5362, 0 732 592	enuoioie il ne la prisseroit ia rien fille	i em	panserai mout bien " fait li peres 'or uos taissiez que
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 5484, 0 733 343	fait la damoisele petite 'por ce se	i ai	uerite dite ne me deuez vos mie batre par foi ie lo
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, percevalb, 5658, 0 734 385	saisons de esbergiers s or ne uos poisse	j ai	une seror mout cortoisse qui de uos grant ioie fera et cil
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, percevalb, 5998, 0 736 443	et achatent je uos en saurai maluais gre	j auoie	gauuain apelé de traison bien lo sauez et ce est il que
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROper, i2|i|y, il, percevalb, 6052, 0 736 795	se remete en merci en tel prison cum	i o	uoi ci lors auroiz meillor acoison de lui retenir en prison que
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 6544, 0 739 791	me deuroit atorner a trop laide recreandise que	i ai	hore la uoie emprise se ie de ci m an retornoie tant
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 6768, 0 741 168	seu c a ma char eusses toichié que	i en	uoldroie auoir tranchié d iluec endroit bien dire l os lo cuer
i, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, il|je, y, percevalb, 7325, 0 744 505	a cest port eust abatu cheualier por que	i o	seusse que ie lo cheual n an eusse et se ie lo
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 7942, 0 748 214	fait li notoniers 'mout bien taire que	i ai	oi assez retraire que cil cui dex tant ameroit que lan seignor
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 8048, 0 748 861	roi artus dame oil uoir qui estes vos	i o	uoil sauoir des cheualiers de l eschargaite qui ont mainte proesce faite
i, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, il|je, y, percevalb, 8275, 0 750 243	il 'ne uos anuit je reuenre si	i onques	puis mais zz dom uos demant et ruis se uos plaist et
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, percevalb, 8557, 0 751 975	loig si com uos l en portez tesmoig	j o	puis bien " fait il 'tesmoignier qu ele fait bien a
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 8685, 0 752 786	n en porteroint point de la teste se	i o	tenoie si ie au desore en uenoie si con ie taig uos
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, percevalb, 8744, 0 753 158	s a moi combatre ne t en osez	j ai	deuisees does choses si feras quelque tu uoldras se tu oses tu
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 8790, 0 753 445	deu biau sire or m escoute por quoi	i ai	esté si estoute vers toz les cheualiers del mont qui apres eux
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, percevalb, 8803, 0 753 528	musarde c onques ne me prenoie garde cui	j alasse	contraliant ainz lo faisoie a esciant por ce que trouer en uolsisse
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 8806, 0 753 546	que trouer en uolsisse vn si irié que	i ou	feisse a moi irier et corrocier por moi trestote depecier que pieca
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 8971, 0 754 588	uenue de haute gent et de menue que	i ai	vne bataille enprise vers un cheualier qui ne prise ne moi ne
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perf, 132, 0 756 018	furent desconfit d armes furent mort andui donc	i ai	grant dol et grant enui de l ainzne auindrent merueilles car li
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perf, 141, 0 756 070	fu mort et uos estiez mis confort que	i aueie	et toz les biens quar il n i aueit plus des miens
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perf, 387, 0 757 575	" uaslet n enportez pas mon anelet quar	i en	sereie malbaillie et tu en perdreies la uie quequ il targe ie
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perf, 551, 0 758 609	lui pris orendreit ceste cope d or que	i enport	ou qu il quiert altre qui li quer cist n i a
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perf, 598, 0 758 909	ne uos poi quer li piere enemi que	i aie	qui plus me het et plus m esmaie m a ci ma
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perf, 640, 0 759 171	" ia n esteient pas descendu cels que	i encontrai	en la lande et vos uolez que io descende ia par mon
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perf, 652, 0 759 247	ne sui donez mei les armes celui que	i encontrai	dedenz la porte qui uostre cope d or enporte li seneschal qui
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perf, 796, 0 760 129	ensemble or ne uos esmaiez de rien quer	i es	departi mout bien se uos uolez " fait ionet " faites donc
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perf, 1047, 0 761 674	arma qui ueiant mei en desarma celui qu	i en	aueie mort eissi legierement les port qu eles ne mes grieuent de
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROimp, i2|i|y, il, perf, 1152, 0 762 337	io si grant crieme eusse mout uoldreie que	i en	seusse avtretant com uos en saura " fait li prodom " vos
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perf, 1530, 0 764 602	ie gui chiez vn prodome del chastel ov	i oi	ostel et bon et bel s i a yy cors fort et
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROimp, i2|i|y, il, perf, 1626, 0 765 173	ne uilanie tant dolente sui et deshaitie que	i eie	ne m atalente n onques nul ior san del ne fu eissi
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perh, 359, 0 767 487	par foi que ia n en mentirai que	i ai	mult grant ioie eue d une chose que ieo ai veue dont
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, perl, 346, 0 779 560	" fait il " ie l uos dirai	j ai	non beiax filz biax filz as ore je cuit bien que tu
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, perl, 349, 0 779 582	as encore vn autre non sire par foi	j ai	non biax frere bien t en croi mais se tu m en
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perl, 358, 0 779 654	m ait dex merueilles oi les greignors que	i oisse	mais ne ne cuit que i oie des mois " tantost li
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perl, 359, 0 779 661	que i oisse mais ne ne cuit que	i oie	des mois " tantost li cheualiers s an part les granz galoz
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perl, 381, 0 779 808	mout grant ioie eue d une chose que	i ai	ueue dom ne me soliez uos dire que li angre deu nostre
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perl, 471, 0 780 327	furent desconfit par armes furent mort andui dom	i ai	grant duel et grant anuj de loig me uindrent les noueles que
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perl, 480, 0 780 383	fu morz vos estiez toz mes conforz que	i auoie	et toz li biens que il n i auoit plus des miens
i, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, il|je, y, perl, 663, 0 781 491	foi que me doint encui a mengier que	i en	auroie grant mestier " lors uient au tref se l troue ouert
i, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, il|je, y, perl, 738, 0 781 963	" ualet n enportez pas mon anelet que	i an	seroie malbaillie et uos en perdriez la uie quequ il tardast ie
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perl, 906, 0 783 033	que il beuoit ceste cope d or que	i enport	" or quiere autrui qui li recort que cil n i a
