Référence	ContexteGauche	Pivot	ContexteDroit
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, narcD, 345, 0 269 387	por qoi me dueil " 'et quant	je ai	ce que demant " 'por qoi n en fai ge mon
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yonecH, 3, 0 271 985	iert par mun trauail laissé les auentures que	ieo en	sai tut par rime les cunterai en pris ai e en talent
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yonecH, 207, 0 273 172	cuntera a sun seignur si ceo auint cum	ieo uus	di nus serum issi trahi nen en puis mie departir que mei
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yonecH, 245, 0 273 398	uus estuet fere une rien al matin quant	ieo erc	leuez e uus auerez les hus fermez fetes semblant de fors eissir
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yonecQ, 130, 0 276 862	faites de moy uostre ami pour ce sui	ge uenus	ici ge uos ai longuement amee en mon cuer molt desirree onques
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yonecQ, 131, 0 276 865	uostre ami pour ce sui ge uenus ici	ge uos	ai longuement amee en mon cuer molt desirree onques fors uous fame
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yonecQ, 210, 0 277 326	contera a son seignor si si auient con	ie uous	di et nous sonmes issi trai ne m en puis mie departir
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yonecQ, 323, 0 277 988	dit 'ma douce amie pour uous pert	ge ie	la uie bien le uous di qu il auendroit vostre semblans nous
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yonecQ, 535, 0 279 218	or uos conuint et rent m espee que	ie assez	lonc tans gardee " oiant tous li conneu qu il l engendra
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yonecS, 123, 0 280 082	moi uostre ami por ce fet il ving	ie ici	je uos ai longuement amee et en mon cuer molt desirree onques
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yonecS, 124, 0 280 084	ami por ce fet il ving ie ici	je uos	ai longuement amee et en mon cuer molt desirree onques fame fors
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, maur, 785, 0 306 832	a en mei folor de quei me sui	jo entremise	mieuz deureie estre prise que cil qui est trovez enblant fol corage
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, maur, 932, 0 307 745	tote la nuit se jurent puis ensi com	jo el	livre truis tot nu a nu e braz a braz autre celee
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, benoit, 266, 0 314 562	de veir retraire que la premere region dum	je i	truis memoire e non est sice la basse apelee e si conmence
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, benoit, 1682, 0 322 568	las ja n en torront mais ce crien	ge od	croiz d or e od encensiers des iglises e des mostiers s
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chro, 918, 0 332 326	mais n i avra ja cel qui die	jeo en	sui prez d aler aidier ne sol ne puis jeo cumencier bernart
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, myst, 159, 0 340 732	se tu le manjues bon le fras e	jo en	quei tu le verras ti oil serrunt sempres overt quanque deit estre
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, myst, 178, 0 340 849	mangier cest fruit as tu donch altre deduit	jo oil	ne me falt ne munteras ja mes plus halt molt te porras
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, myst, 208, 0 341 032	n aiez pour molt a grant tens que	jo ai	apris toz les conseils de parais une partie t en dirrai ore
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, myst, 300, 0 341 603	ten par co saveras e mal e bien	jo en	manjerai premirement e jo apres seurement gusté en ai deus quele savor
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, myst, 301, 0 341 608	mal e bien jo en manjerai premirement e	jo apres	seurement gusté en ai deus quele savor unc ne tastai d itel
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, myst, 320, 0 341 723	mult fu ja bone or est mult dore	jo ai	guerpi mun criator par le conseil de mal uxor allas pecchable que
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, myst, 325, 0 341 747	criator cum atendrai cum atendrai mon criator que	jo ai	guerpi por ma folor unches ne fis tant mal marchie or sai
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, myst, 344, 0 341 864	nen puis contre lui entrer em plait car	jo ai	tort e il ad droit deu tant a ci mal plait chi
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, myst, 389, 0 342 157	por co que sui tut nuz me sui	je ici	si embatuz ke as tu fet cum as erré qui t a
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, myst, 421, 0 342 347	tornez est a gwai mal acontai icest mangier	jo ai	mesfait par ma moiller ta moiller creistes plus que moi manjas le
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, myst, 559, 0 343 218	ma vilainnie retraite e reproché si jo mesfis	jo en	suffre la haschee jo sui copable par deu serrai jugee jo sui
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, myst, 641, 0 343 790	alom offrir bien est raison quoi offriras tu	jo un	aignel tuit le meillor e le plus bel que porrai trover a
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, myst, 670, 0 343 965	puis en irrums plus leegier apres en serroms	jo irrai	ovec toi ou tu voldras or en vien donc bon le fras
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, myst, 673, 0 343 985	le fras tu es mi freres li ainez	jo ensivrai	tes volentez or va avant jo irrai apres le petit pas a
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, myst, 674, 0 343 992	ainez jo ensivrai tes volentez or va avant	jo irrai	apres le petit pas a grant relais abel morz es e jo
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, myst, 899, 0 345 300	as le mal de felonie dont ne garras	je en	ta vie sui jo donc malades oil d errur quant en garrai
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, myst, 1149, 0 346 675	fluves parleront e voiz d ome parler averont	jo en	trai en garant augustin qui de ces sygnes dist la fin e
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pap, 21, 0 347 618	cest sermon puisse finer de cest seignor dont	ge uueil	dire il meisme porront bien dire que ueirement par negligence perdent le
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pap, 47, 0 347 759	apostoiles ce fu mi sires saint gregoires dont	ie uos	uueil la uie dire tant fu mesfait icist bons sire que un
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pap, 64, 0 347 850	faitement cest auenture auint a cestui gregoire dont	ie uos	uueil conter l estoire seinte escripture nos reconte qu el tens antis
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pap, 350, 0 349 570	tendrement apres lur dist " seiés en pais	ie en	prendrai sur mei le fais se mon conceil creire uolés que ia
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pap, 383, 0 349 756	tos ueiant e en baillie e en comant	ie ai	bon chastel fort e haut e une feme que molt uaut la
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pap, 793, 0 352 196	a tos ses moines conreer sil pecheor dont	ie uos	di quant li iors fu bien esclarsi sor le batel sont enbatu
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pap, 1059, 0 353 787	celui esteit qui mis oncles estre deueit mais	ge uei	or e sai tres bien que sis parens ne sui de rien
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pap, 1083, 0 353 931	chiers ce a fait ma fole moilliers qui	ie en	conceil li gehi car grant folie m a trai pardone le nos
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pap, 1108, 0 354 083	place e as moines d icest mostier ferai	ie a	toz otreier se des te lait uiure auant mei que il feront
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pap, 1123, 0 354 182	ses e des letres doctrinés si te lou	ie en	uerite que tu guerpisses cest pense moines seies a cest mostier si
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pap, 1580, 0 356 837	" dist il " gardez mei bien quar	ie uos	aim sor tote rien lez sui de ce que uos m auez
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pap, 1777, 0 357 957	plus grieuement molt uos est pris sodeement e	ie uei	que n i a enferte dont uos aiez le cors greué "
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pap, 1881, 0 358 598	morusse a cel terme que sauue fusse se	ie anz	deusse uiure ne quit que ie en fusse deliure por penitence ne
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pap, 1882, 0 358 605	se ie anz deusse uiure ne quit que	ie en	fusse deliure por penitence ne por aumosne ne par negune bone chose
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pap, 1915, 0 358 790	espace n auras bailie en nule place se	ie ai	fait ta uolente ne l ai a escient ouré mesfaiz me sui
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pap, 2198, 0 360 499	corage n abee ne d ermitage mais se	ie alcun	lue seusse o toz solz abiter pousse e demener en paiz ma
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pap, 2204, 0 360 536	" " hai " fait il " quel	ie en	sai en cele mer un tiel en ai la o soleie aler
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pap, 2410, 0 361 660	icele nuit s i ostelerent al pescheor que	ie uos	dis qui ot gregoire el rocher mis quant il se furent herbergé
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pap, 2649, 0 363 022	tens a mon plaisir sens nule defens se	ie eusse	un poi de sens deusse ie estre molt lee des tant m
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pap, 2650, 0 363 029	se ie eusse un poi de sens deusse	ie estre	molt lee des tant m auez bien conseilee beneis qui m as
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 212, 0 365 996	cel jur susciterai encuntre hely tuit co que	jo ai	parlé sur lui e sur sa maignee jo l cumencerai e si
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 488, 0 369 316	li poissum presenter " respundi li altres '	jo ai	ici alques d argent de co li frum nostre present e frad
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 563, 0 370 192	ai adnes que a mun pere furent adirez	jo en	parlai a samuel e dit m ad qu il sunt truvé "
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 633, 0 371 059	ici devant deu e le rei mustrez se	jo ai	toleit a nul de vus adne u sun boef si nul de
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 804, 0 373 106	est amendee par cel poi de miel que	jo ai	mangiéd e cument se li poples se fust disné dun ne serreit
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 842, 0 373 548	a tut le pople 'une part e	jo e	jonathas mis fiz serrums de l altre part " cume l ourent
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 911, 0 374 399	beneit seies tu de nostre seignur deu kar	jo ai	acumpli sun cumandement " respundi samuel 'e dunt vienent ces berbiz
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 913, 0 374 417	dunt vienent ces berbiz e l almaille dunt	jo oi	la noise " repundi saul 'menéd les unt de amalech le
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 938, 0 374 736	mei mun pecchie e returne od mei que	jo aure	nostre seignur " respundi samuel 'od tei ne returnerai pas kar
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 948, 0 374 858	e devant israel e returne od mei que	jo aure	deu " a la parestrusse samuel od saul en alad e saul
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 963, 0 375 026	si te enveierai a ysai de bethleem kar	jo ai	purveu entre ses fiz un ki reis iert " respundi samuel '
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 1179, 0 377 624	nuls n aturnast david respundi 'ki sui	jo e	de quel afaire e de quel lignage que jo seie gendre le
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 1216, 0 378 083	serrad e de tei parlerai e co que	jo orrai	tut te musterai " tut issi jonathas al rei de david parlad
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 1353, 0 379 770	co grace vers tei ai truvéd suffre que	jo i	alge e veie mes freres " lores se curuchad li reis forment
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 1524, 0 381 888	prendrad pas mais tu regneras sur israel e	jo erc	privéd de tei e secundz de tei al regne e bien le
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 1538, 0 382 045	mei returnez e chose certeine m anunciez que	jo en	vienge ensemble od vus kar ja seit ico qu il se esfundre
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 1757, 0 384 728	heritage nostre seignur si cume il volsissent que	jo alasse	a deus avuiltres servir e ore que jo ne seie ocis entre
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 1768, 0 384 872	es l enuint nostre seignur e si cume	jo ai	ui magnifiet ta anme en mun quer tut issi seit magnifiee la
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 1805, 0 385 327	od lui en l ost respundi david '	jo i	vendrai e ore verras que jo tis serfs frai pur tei vers
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 1825, 0 385 565	uveraigne e purquei dunc me faiz aguait que	jo i	muire e saul serement li fist si li dist 'si veirement
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2043, 0 388 187	tei cher frere jonathas bels e amiables que	jo amoue	si cume la mere sun fiz qui n ad mais un ai
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2047, 0 388 234	seignur e dist 'plaist te sire que	jo en	alge a une des citez de juda " e deus respundi '
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2376, 0 392 180	des granz seignurs ki mainent en terre e	jo aturnerai	un lieu a mun pople de israel e si l i planterai
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2379, 0 392 223	cume il firent devant des le jur que	jo establi	juges sur mun pople de israel e repos te durrai e pais
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2389, 0 392 338	pas si cume jo fis a saul qui	jo ai	remuéd sur tei e ta maisun iert leale e tun regne parmanablement
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2394, 0 392 397	li dist 'sire sire deu ki sui	jo u	ma maisun que tu m as menéd jesque a cest puint e
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2636, 0 395 341	saverad tu as fait cest ovre priveement mais	jo uverai	apertement devant tuz ces de israel " respundi david a nathan '
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2661, 0 395 644	li reis 'tant cume li enfes vesquid	jo esperoue	que deu le guaresist e pur co jeunowe e pluroue mais puisque
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2688, 0 395 978	ne l me descuvres " respundi amon '	jo aim	thamar la surur mun frere absalon " jonadab respundi 'malade te
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2769, 0 396 986	une vedve kar mis mariz est morz e	jo oi	dous fiz si levad entre els tenchun en champ e nuls n
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2807, 0 397 477	e mist ces paroles a ma buche que	jo en	ma persone e en la persone de mes fiz parlasse de tei
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2830, 0 397 763	fait ardre mes blez " respundi absalon '	jo enveiai	a tei e requis que venisses a mei kar enveier te voil
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2883, 0 398 406	en viens od nus ki en fuiums mais	jo irrai	la u jo purrai e pur co remeine ariere od tei tes
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2887, 0 398 461	tu serras u a mort u a vie	jo i	serrai " respundi david 'vien dunc vien e passe od mei
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2917, 0 398 837	tis hum suffre que jo vive si cume	jo ai	esté od tun pere od tei si te plaist serrai si tu
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2948, 0 399 220	maldit cest chien ki ja murrad lu rei	jo i	irrai e le chief li colperai " respundi li rei 'cument
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2952, 0 399 270	purquei issil fait danz semei mes fiz ki	jo ai	engendré de ma charn me qiert ocire e est merveille se cist
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2981, 0 399 591	achitofel parlad a absalon si li dist '	jo eslirrai	duze milie humes si irrai e pursiwerai e enchalcerai david a nuit
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2985, 0 399 633	quant tut li suen serrunt turné a fuie	jo ocirai	le rei cume celui ki ert senz aie e puis remerrai tut
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 3108, 0 401 133	si li dist 'quels mals est si	jo en	vois apres cusi " respundi joab 'purquei i vols aler bel
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 3111, 0 401 168	vas " cil respundi 'e cument si	jo i	vois " respundi joab 'ore en va en la deu beneicun
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 3206, 0 402 348	angeles deu fai de mei tun plaisir kar	jo e	la maignee mun pere n avum deservid vers tei si la mort
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 3212, 0 402 422	miphiboseth 'a bon eur tut co que	jo ai	prenge siba puis que repairéd est mis sires en pais a sun
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 3642, 0 407 526	sire co sui jo que ai pecchiéd e	jo ai	uveréd felenessement ices ueilles que unt forfait jo te pri sire turne
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 3656, 0 407 701	achater de tei cest aire ceste place e	jo i	leverai un altel a nostre seignur si estancherad a tant la murine
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 3715, 0 408 395	beaus sire reis si cunreid n en prens	jo e	salomun tes fiz serrums chaitifs e descunseillez " si cume la dame
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 3924, 0 410 965	le mist sifeitement a raisun 'sire sire	jo e	ceste meschine avum mes en une maisun jo si oi enfant e
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 4483, 0 417 665	e cumenzst a cultiver deus avuiltres e aurer	jo osterai	israel de la terre que duneé li ai e cest temple que
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 4734, 0 420 655	vus mist ju dur e pesant as cols	jo endreit	mei i ajusterai e plus pesant le vus frai mis peres vus
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 4741, 0 420 737	mist ju es cols dur e pesant e	jo endreit	mei i ajusterai e plus dur e plus pesant le vus frai
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 4905, 0 422 709	e le tres petit e le grant e	jo esneierai	e fors jeterai quanque remandrad del lignage jeroboam cume l um solt
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 5235, 0 426 562	'si veirement cume deu vit devant qui	jo estois	rusee ne pluie ne charrad en terre si par ma parole nun
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 5255, 0 426 824	vei mei ci pur dous boisettes cuillir dunt	jo aturne	tantel de viande a mei e mun fiz que nus le manjum
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 5274, 0 427 052	deu neis ceste vedve od qui sicume si	jo ai	la sustenance as travaillié e mort li as sun fiz " e
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 5338, 0 427 824	pas fu ki la busche puissed adeser e	jo endreit	mei de altre part frai altretel lores requiergient lur deus que lur
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 5383, 0 428 372	'or en va si te didne kar	jo oi	ja le sun de grant pluie " e li reis s en
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 5451, 0 429 181	boes e sewid helye si li dist '	jo en	irai e cungie prendrai de mun pere e de ma mere e
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 5568, 0 430 599	dist mei que se il m eschapout que	jo en	murreie u un talent de argent li durreie e li prisuns s
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 5640, 0 431 474	de mei ne furnirai pas le mal que	jo ai	uers lui parléd en ses jurs mais el tens sun fiz "
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 5716, 0 432 347	en quel maniere dist nostre sires le deceveras	jo irrai	e frai tuz ses prophetes mentir respundi nostre sire or en va
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 5904, 0 434 570	as requise mais nepurquant si tu veiz quant	jo ierc	raviz issi iert cume tu requiers si nun n iert pas issi
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 6159, 0 437 693	'si veirement cume deu vit devant qui	jo estois	n en prendrai rien " li pruzdum li volt force faire de
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 6162, 0 437 730	mais jo te pri otrei le mei que	jo en	puisse faire porter de ceste sainte terre le fais de dous burduns
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 6169, 0 437 814	aurer e il se apuit sur mei si	jo aur	al temple remon quant mis sire i aurrad " respundi li prophetes
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 6201, 0 438 183	od nus tes servanz " respundi helyseu '	jo i	vendrai " e puis od els en alad cume venuz furent sur
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 6205, 0 438 232	criad si dist 'hallas hallas bel sire	jo aveie	ceste cuignee enpruntee e ore m est en cel eve eschapee "
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 6353, 0 440 093	femme e cist est ses fiz de ki	jo ai	cuntéd " dunc en demandad li reis a la femme e ele
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 6374, 0 440 337	encaintes deviseras " respondi asael 'ki sui	je et	de quel afaire ke tel cose face " respondi heliseus 'nostre
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 6455, 0 441 336	maison jeroboam le fil nabat et si com	je ai	fait la maison baasa le fil haia et chien mangeront jezabel el
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 6501, 0 441 928	'bien me membred a une feiz que	jo e	tu seimes en un curre e fumes od sun pere le rei
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 7471, 0 453 325	attarierent par males overes e le desdein que	jo en	ai est grant e art e ja n iert esteint mais al
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 7560, 0 454 403	ai de israel e dejeterai la cite que	jo ai	eslué jerusalem e le temple dum jo dis que mis nums serreit
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yva, 174, 0 464 871	nos ont serui ains uos dirai ce que	je ui	il a auint passé a yy ans que je fus comme paissans
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yva, 319, 0 465 707	emprendre mais je me garni de deffendre tantque	je ui	que il s estut en pies tos cois si ne se mut
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yva, 341, 0 465 859	est loie v enclose je les garc si	je uos	pleuis que ja n istront de cest porpris et tu comment di
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yva, 436, 0 466 434	je peuisse mout uolentier m en repentisse quant	je oi	le peron crosé de l eue a cel bacin arousé car trop
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yva, 454, 0 466 542	quant diu ne plot uenter n oserent quant	je ui	l air et cler et pur de joje fui tos aseur car
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yva, 477, 0 466 687	dui por fel tenir s i fui tantque	ie ui	uenir vn cheualier ce m est auis bien quidai que il fuissent
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yva, 560, 0 467 177	plus legierement si m en reuig honteusement quant	ie uig	la nuit a l ostel trouuai mon hoste tot autel ausi lie
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yva, 585, 0 467 330	que uos tant le m aués celé se	ie uos	ai fol apielé ie uos en pri qu il ne uos poist
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yva, 586, 0 467 335	aués celé se ie uos ai fol apielé	ie uos	en pri qu il ne uos poist car se ie puis et
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yva, 588, 0 467 352	car se ie puis et il me loist	ie uos	en cuic mout bien uengier bien pert qu il est apres maingier
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yva, 741, 0 468 274	por moi nus ne l saura alés car	ie uos	suirai ja " me sire yuains maintenant monte il uengera s il
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvf, 172, 0 470 870	uous ont seruj ains uous dirai ce que	ie uj	il auint pres a de yy ans que tos seus comme paisans
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvf, 221, 0 471 150	mon ceual que li bons uaasor tenoit et	io ui	que uers moi uenoit vne pucele bele gente en li esgarder mis
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvf, 314, 0 471 691	emprendre mais io me garni de desfendre tantque	io ui	que il s estut tos cois em pies et ne se mut
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvf, 431, 0 472 434	io poisse mout uolenters m en repentisse quant	io oj	le perron crosé de l eue al bacin arosé mais trop en
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvf, 449, 0 472 542	dex ne ualt uenter n oserent et qant	io uj	l air cler et pur de ioie fui tot asseur car ioie
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvf, 555, 0 473 177	plus legerrement si m en reuing hontosement qant	io uing	la nuit a l ostel trouai mon oste tot autel ausi loial
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvf, 558, 0 473 194	oste tot autel ausi loial alsi cortois con	io auoie	fait ancois onques de rien ne m apercui ne de sa feme
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvf, 580, 0 473 329	que vous tant le m aués celé se	io uous	ai fol apelé biax aa dous amis ne uous poist car se
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvf, 738, 0 474 275	fait il " or aiés pais alés que	io uous	suirai ia " mes sire yuains maintenant monte qui uengera s il
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvg, 223, 0 477 131	au cheval que li bons uauasors tenoit et	ie ui	que uers moit uenoit une pucele bele et gente en lui esgarder
